f1,recall,auprc,tn,fp,fn,tp,precision,experiment,strategy,seed,best_val_auprc,checkpoint_val_auprc,val_test_auprc_gap,best_epoch,epochs,decision_threshold,threshold_source,val_f_beta_at_threshold,val_precision_at_threshold,val_recall_at_threshold,evaluation_sampling_passes,inference_seconds,inference_ms_per_1000,device,peak_vram_gb,long_tail_count,long_tail_recall,sampler,split_policy,duration_seconds
0.042358078602620086,0.02177817691962281,0.023791048040523465,3653552,29,4357,97,0.7698412698412699,exp6_gpu_tqdm,topology,42,0.6659478315392025,0.6659478282154142,0.6421567801748908,36,51,0.9985629916191101,validation_f_beta,0.7527333894028595,0.9882223040117777,0.6078786506678742,1,104.5390214999934,28.577917242452134,cuda,7.7545013427734375,4451,0.02179285553808133,exact_torch_gumbel_topk_multigraph,temporal_70_15_15,32341.8993145
0.0418118466898954,0.0215536596317916,0.0234596678535829,3653539,42,4358,96,0.6956521739130435,exp6_gpu_tqdm,uniform,42,0.664371617961896,0.6643716150753536,0.6409119472217706,18,33,0.9967086315155028,validation_f_beta,0.7543514879281303,0.9926117473217584,0.6083314466832692,1,103.91232120000495,28.406595672268026,cuda,6.409760475158691,4451,0.0215681869242866,exact_torch_gumbel_topk_multigraph,temporal_70_15_15,20964.6096569
