f1,recall,auprc,tn,fp,fn,tp,precision,experiment,strategy,seed,best_val_auprc,checkpoint_val_auprc,val_test_auprc_gap,best_epoch,epochs,decision_threshold,threshold_source,val_f_beta_at_threshold,val_precision_at_threshold,val_recall_at_threshold,evaluation_sampling_passes,inference_seconds,inference_ms_per_1000,device,peak_vram_gb,long_tail_count,long_tail_recall,sampler,split_policy,duration_seconds
0.014084507042253521,0.023255813953488372,0.011209309421968431,14859,98,42,1,0.010101010101010102,exp7_memory_bounded,importance,42,0.016995485745098172,0.016995485745098172,0.0057861763231297405,1,16,0.8342262506484985,validation_f_beta,0.06722689075630252,0.04597701149425287,0.125,1,5.743942900036927,382.9295266691285,cuda,0.09158134460449219,43,0.023255813953488372,exact_torch_gumbel_topk_multigraph_memory_bounded,temporal_70_15_15,568.8870455999859
0.0121212121212121,0.0232558139534883,0.0108020964992586,14836,121,42,1,0.0081967213114754,exp7_memory_bounded,topology,42,0.0163707863484138,0.0163707863484138,0.0055686898491551,1,16,0.8318004608154297,validation_f_beta,0.0536912751677852,0.0341880341880341,0.125,1,0.0807873000157997,5.385820001053314,cuda,0.0933022499084472,43,0.0232558139534883,exact_torch_gumbel_topk_multigraph_memory_bounded,temporal_70_15_15,8.458970700041391
0.0121212121212121,0.0232558139534883,0.0108001311859011,14836,121,42,1,0.0081967213114754,exp7_memory_bounded,uniform,42,0.0163719607294518,0.0163719607294518,0.0055718295435507,1,16,0.8317821025848389,validation_f_beta,0.0536912751677852,0.0341880341880341,0.125,1,0.0522193000069819,3.481286667132129,cuda,0.0915899276733398,43,0.0232558139534883,exact_torch_gumbel_topk_multigraph_memory_bounded,temporal_70_15_15,8.103135599987581
