comparison_id,strategy,auprc_count,auprc_mean,auprc_std,roc_auc_count,roc_auc_mean,roc_auc_std,ap_lift_count,ap_lift_mean,ap_lift_std,f1_macro_count,f1_macro_mean,f1_macro_std,gmean_count,gmean_mean,gmean_std,recall_count,recall_mean,recall_std,f1_count,f1_mean,f1_std,precision_count,precision_mean,precision_std,false_positive_rate_count,false_positive_rate_mean,false_positive_rate_std,alert_rate_count,alert_rate_mean,alert_rate_std,decision_threshold_count,decision_threshold_mean,decision_threshold_std,best_val_auprc_count,best_val_auprc_mean,best_val_auprc_std,val_test_auprc_gap_count,val_test_auprc_gap_mean,val_test_auprc_gap_std,inference_ms_per_1000_count,inference_ms_per_1000_mean,inference_ms_per_1000_std,long_tail_recall_count,long_tail_recall_mean,long_tail_recall_std
2bf1b7b39ee22723,uniform,1,0.004889542488611313,,1,0.8376572626386848,,1,3.8399548339879424,,1,0.49699884788492515,,1,0.10160433980279755,,1,0.010471204188481676,,1,0.0017338534893801473,,1,0.000945179584120983,,1,0.014111301724195502,,1,0.014106666666666667,,1,0.8356286883354187,,1,0.2786046309707173,,1,0.273715088482106,,1,0.673087333367827,,1,0.010471204188481676,
536930f903a1662c,uniform,1,0.004088571568689528,,1,0.6467801111775171,,1,3.2109200801226656,,1,0.4828204308850106,,1,0.598865522659931,,1,0.39267015706806285,,1,0.011321609178051174,,1,0.00574360545259611,,1,0.0866636850923509,,1,0.08705333333333333,,1,0.5,,1,0.487631101493767,,1,0.48354252992507746,,1,0.3670573333511129,,1,0.39267015706806285,
